stop_id,stop_desc,parent_station,stop_timezone,stop_id,platform_code,stop_lon,stop_code,stop_name,stop_lat,stop_url,zone_id,wheelchair_boarding,location_type
d71eecc1-95c3-11ea-8346-7085c2c22572,,,,d71eecc1-95c3-11ea-8346-7085c2c22572,,140.98922206666666,,母恋駅前,42.3168226,,,,1
d71eecc1-95c3-11ea-8347-7085c2c22572,,,,d71eecc1-95c3-11ea-8347-7085c2c22572,,140.99076954999998,,北町中央,42.31427545,,,,1
d71eecc1-95c3-11ea-8348-7085c2c22572,,,,d71eecc1-95c3-11ea-8348-7085c2c22572,,140.99166725,,交番前,42.31283055,,,,1
d71eecc1-95c3-11ea-8349-7085c2c22572,,,,d71eecc1-95c3-11ea-8349-7085c2c22572,,140.9936578,,南町2丁目,42.31172105,,,,1
d71eecc1-95c3-11ea-834a-7085c2c22572,,,,d71eecc1-95c3-11ea-834a-7085c2c22572,,140.9960308,,宮前,42.3106775,,,,1
d71eecc1-95c3-11ea-834b-7085c2c22572,,,,d71eecc1-95c3-11ea-834b-7085c2c22572,,140.99839075,,南町4丁目,42.30916725,,,,1
d71eecc1-95c3-11ea-834c-7085c2c22572,,,,d71eecc1-95c3-11ea-834c-7085c2c22572,,141.0004835,,地球岬団地,42.3072847,,,,1
d71eecc1-95c3-11ea-834d-7085c2c22572,,,,d71eecc1-95c3-11ea-834d-7085c2c22572,,140.9944229,,ラッパ森,42.3177841,,,,1
d71eecc1-95c3-11ea-834e-7085c2c22572,,,,d71eecc1-95c3-11ea-834e-7085c2c22572,,140.99691940000002,,御前水,42.32154505,,,,1
d71eecc1-95c3-11ea-834f-7085c2c22572,,,,d71eecc1-95c3-11ea-834f-7085c2c22572,,140.99642135,,御崎アパート前,42.3255093,,,,1
d71eecc1-95c3-11ea-8350-7085c2c22572,,,,d71eecc1-95c3-11ea-8350-7085c2c22572,,140.99405769999998,,御崎駅前,42.32933225,,,,1
d71eecc1-95c3-11ea-8351-7085c2c22572,,,,d71eecc1-95c3-11ea-8351-7085c2c22572,,140.99236575,,鉄原前,42.3339969,,,,1
d71eecc1-95c3-11ea-8352-7085c2c22572,,,,d71eecc1-95c3-11ea-8352-7085c2c22572,,140.9962944,,トヨタ前,42.33501545,,,,1
d71eecc1-95c3-11ea-8353-7085c2c22572,,,,d71eecc1-95c3-11ea-8353-7085c2c22572,,141.00037855,,大沢1丁目,42.3341135,,,,1
d71eecc1-95c3-11ea-8354-7085c2c22572,,,,d71eecc1-95c3-11ea-8354-7085c2c22572,,141.0073917,,輪西駅前,42.333936550000004,,,,1
d71eecc1-95c3-11ea-8355-7085c2c22572,,,,d71eecc1-95c3-11ea-8355-7085c2c22572,,141.00927725,,日本製鉄前,42.334784799999994,,,,1
d71eecc1-95c3-11ea-8356-7085c2c22572,,,,d71eecc1-95c3-11ea-8356-7085c2c22572,,141.01213280000002,,輪西九条通,42.33641125,,,,1
d71eecc1-95c3-11ea-8357-7085c2c22572,,,,d71eecc1-95c3-11ea-8357-7085c2c22572,,141.01571905,,日本製鉄球場前,42.33950265,,,,1
d71eecc1-95c3-11ea-8358-7085c2c22572,,,,d71eecc1-95c3-11ea-8358-7085c2c22572,,141.0232784,,末広,42.342228250000005,,,,1
d71eecc1-95c3-11ea-8359-7085c2c22572,,,,d71eecc1-95c3-11ea-8359-7085c2c22572,,141.02000759999999,,潮見公園入口,42.33516795,,,,1
d71eecc1-95c3-11ea-835a-7085c2c22572,,,,d71eecc1-95c3-11ea-835a-7085c2c22572,,141.0121102,,室蘭市市民会館前,42.33375915,,,,1
d71eecc1-95c3-11ea-835b-7085c2c22572,,,,d71eecc1-95c3-11ea-835b-7085c2c22572,,141.02062519999998,,弥生ショッピングセンター,42.3439757,,,,1
d71eecc1-95c3-11ea-835c-7085c2c22572,,,,d71eecc1-95c3-11ea-835c-7085c2c22572,,141.0021492,,高平通入口,42.3586902,,,,1
d71eecc1-95c3-11ea-835d-7085c2c22572,,,,d71eecc1-95c3-11ea-835d-7085c2c22572,,140.981974,,本輪西3丁目,42.3652142,,,,1
d71eecc1-95c3-11ea-835e-7085c2c22572,,,,d71eecc1-95c3-11ea-835e-7085c2c22572,,140.98385910000002,,本輪西4丁目,42.369728249999994,,,,1
d71eecc1-95c3-11ea-835f-7085c2c22572,,,,d71eecc1-95c3-11ea-835f-7085c2c22572,,141.0346599,,大学会館前,42.37858,,,,1
d71eecc1-95c3-11ea-8360-7085c2c22572,,,,d71eecc1-95c3-11ea-8360-7085c2c22572,,141.022503,,東町5丁目,42.3364026,,,,1
d71eecc1-95c3-11ea-8361-7085c2c22572,,,,d71eecc1-95c3-11ea-8361-7085c2c22572,,141.02404380000002,,工業団地,42.33770735,,,,1
